l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,5.0,3.0,9.0,732.7647058823529,2.0
2.0,3.0,3.0,5.0,637.5411764705882,2.0
3.0,7.0,4.0,9.0,1848.1745098039214,1.0
4.0,7.0,6.0,9.0,2306.335294117648,1.0
6.0,7.0,8.0,9.0,2370.171568627451,1.0
3.0,5.0,4.0,7.0,2041.8568627450986,1.0
4.0,5.0,6.0,7.0,2483.3029411764705,1.0
6.0,5.0,8.0,7.0,2380.9,1.0
3.0,3.0,4.0,5.0,1484.2039215686277,1.0
4.0,3.0,6.0,5.0,1882.4117647058827,1.0
6.0,3.0,8.0,5.0,2192.5705882352945,1.0
3.0,11.0,4.0,13.0,2171.527450980392,1.0
4.0,11.0,6.0,13.0,2384.335294117647,1.0
6.0,11.0,8.0,13.0,2442.8715686274513,1.0
5.0,14.0,7.0,16.0,1392.8666666666668,1.0
7.0,1.0,8.0,3.0,682.7411764705882,2.0
8.0,3.0,9.0,7.0,801.0313725490196,2.0
8.0,1.0,9.0,3.0,874.4823529411763,2.0
8.0,7.0,9.0,11.0,876.7696078431374,2.0
8.0,11.0,9.0,15.0,755.6245098039215,2.0
8.0,15.0,9.0,17.0,382.05686274509804,2.0
3.0,13.0,4.0,15.0,1255.8607843137254,2.0
4.0,13.0,5.0,15.0,1526.6607843137253,2.0
4.0,15.0,5.0,16.0,307.24705882352936,2.0
2.0,10.0,3.0,13.0,501.1254901960785,2.0
3.0,9.0,4.0,11.0,1681.3960784313724,2.0
4.0,9.0,6.0,11.0,1855.2931372549021,2.0
6.0,9.0,8.0,11.0,2114.5970588235296,2.0
6.0,2.0,7.0,3.0,430.18431372549037,2.0
5.0,13.0,7.0,14.0,1759.9725490196079,2.0
7.0,13.0,8.0,16.0,2045.186928104576,2.0
4.0,2.0,6.0,3.0,302.8176470588235,4.0
2.0,2.0,4.0,3.0,83.09411764705881,4.0
0.0,6.0,2.0,10.0,19.8843137254902,5.0
0.0,2.0,2.0,6.0,17.187745098039215,5.0
0.0,0.0,2.0,2.0,0.0,5.0
3.0,0.0,5.0,2.0,0.0,5.0
2.0,0.0,3.0,2.0,0.0,5.0
2.0,9.0,3.0,10.0,3.388235294117647,5.0
5.0,0.0,7.0,2.0,0.9666666666666668,5.0
9.0,6.0,10.0,10.0,92.64901960784313,5.0
9.0,2.0,10.0,6.0,100.99019607843138,5.0
9.0,0.0,10.0,2.0,1.884313725490196,5.0
7.0,0.0,9.0,1.0,9.537254901960782,5.0
0.0,10.0,2.0,14.0,0.0,5.0
0.0,14.0,2.0,18.0,0.0,5.0
0.0,18.0,2.0,20.0,0.0,5.0
2.0,13.0,3.0,17.0,180.38529411764702,5.0
2.0,17.0,3.0,20.0,0.0,5.0
3.0,15.0,4.0,19.0,19.37156862745098,5.0
3.0,19.0,4.0,20.0,0.0,5.0
4.0,16.0,5.0,18.0,0.0,5.0
4.0,18.0,5.0,20.0,0.0,5.0
9.0,10.0,10.0,14.0,5.229411764705882,5.0
9.0,14.0,10.0,18.0,0.0,5.0
9.0,18.0,10.0,20.0,0.0,5.0
5.0,16.0,7.0,20.0,0.014705882352941175,5.0
7.0,16.0,8.0,20.0,15.926470588235295,5.0
8.0,17.0,9.0,20.0,1.1294117647058823,5.0
