l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,10.0,4.0,16.0,852.4986928104576,2.0
4.0,1.0,5.0,7.0,2028.3581699346407,1.0
5.0,1.0,7.0,7.0,2322.8879084967325,1.0
7.0,1.0,8.0,7.0,1999.9718954248365,1.0
4.0,10.0,5.0,16.0,1694.246405228758,1.0
5.0,10.0,7.0,16.0,2244.5212418300657,1.0
7.0,10.0,8.0,16.0,2114.522222222223,1.0
3.0,0.0,7.0,1.0,1298.3794117647058,2.0
7.0,0.0,8.0,1.0,1813.2980392156867,2.0
8.0,0.0,9.0,5.0,979.4682352941176,2.0
8.0,5.0,9.0,11.0,1083.162091503268,2.0
8.0,11.0,9.0,17.0,1311.6751633986928,2.0
9.0,15.0,10.0,17.0,392.85294117647067,2.0
5.0,19.0,6.0,20.0,609.1215686274509,2.0
6.0,18.0,7.0,20.0,614.3333333333334,2.0
7.0,17.0,9.0,20.0,1139.5738562091506,2.0
9.0,17.0,10.0,20.0,288.9921568627451,2.0
4.0,16.0,5.0,17.0,432.4941176470588,2.0
5.0,16.0,7.0,17.0,756.9666666666667,2.0
7.0,16.0,8.0,17.0,1606.8313725490195,2.0
2.0,3.0,4.0,9.0,1295.6506535947713,2.0
2.0,1.0,4.0,3.0,1079.843137254902,2.0
4.0,7.0,5.0,10.0,1201.9555555555555,2.0
5.0,7.0,7.0,10.0,1538.350980392157,2.0
7.0,7.0,8.0,10.0,1896.4862745098042,2.0
9.0,0.0,10.0,3.0,291.17908496732025,4.0
9.0,3.0,10.0,11.0,312.2691176470588,4.0
9.0,11.0,10.0,15.0,448.5549019607842,4.0
1.0,5.0,2.0,11.0,91.63137254901959,4.0
1.0,1.0,2.0,5.0,96.31372549019606,4.0
2.0,9.0,3.0,15.0,469.3183006535948,4.0
2.0,15.0,3.0,17.0,186.50392156862745,4.0
3.0,9.0,4.0,10.0,221.43725490196084,4.0
3.0,16.0,4.0,17.0,51.46764705882353,4.0
0.0,2.0,1.0,10.0,0.0,5.0
0.0,0.0,1.0,2.0,0.0,5.0
1.0,0.0,3.0,1.0,169.58039215686273,5.0
0.0,10.0,1.0,18.0,0.0,5.0
0.0,18.0,1.0,20.0,0.0,5.0
1.0,11.0,2.0,17.0,0.4248366013071895,5.0
1.0,17.0,2.0,20.0,0.0,5.0
3.0,17.0,5.0,20.0,133.68823529411767,5.0
2.0,17.0,3.0,20.0,19.602614379084965,5.0
5.0,17.0,6.0,19.0,1.6941176470588235,5.0
6.0,17.0,7.0,18.0,1.4521008403361344,5.0
