l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
6.0,1.0,8.0,2.0,2195.2411764705885,1.0
3.0,6.0,7.0,7.0,2008.9254901960785,1.0
7.0,6.0,8.0,7.0,1975.5529411764705,1.0
3.0,7.0,7.0,11.0,2322.295833333333,1.0
7.0,7.0,8.0,11.0,1842.7686274509808,1.0
3.0,11.0,7.0,13.0,2287.054411764706,1.0
7.0,11.0,8.0,13.0,1810.5372549019608,1.0
8.0,12.0,9.0,16.0,956.0480392156863,2.0
3.0,13.0,6.0,14.0,997.6013071895424,2.0
7.0,13.0,8.0,16.0,1491.2967320261441,2.0
6.0,13.0,7.0,15.0,868.9470588235292,2.0
2.0,0.0,3.0,3.0,756.9150326797386,2.0
8.0,2.0,9.0,8.0,890.0477124183006,2.0
8.0,0.0,9.0,2.0,816.5901960784314,2.0
2.0,5.0,3.0,6.0,935.0588235294116,2.0
2.0,6.0,3.0,12.0,1552.962745098039,2.0
2.0,12.0,3.0,13.0,1389.5882352941173,2.0
3.0,2.0,6.0,6.0,1605.2545751633984,2.0
3.0,0.0,6.0,2.0,1861.902614379085,2.0
6.0,0.0,8.0,1.0,2151.9764705882353,2.0
6.0,2.0,8.0,6.0,2051.5686274509812,2.0
3.0,16.0,5.0,20.0,1662.2985294117648,2.0
2.0,16.0,3.0,20.0,1022.7049019607844,2.0
8.0,16.0,9.0,20.0,769.8058823529415,2.0
5.0,16.0,7.0,20.0,2158.9529411764706,1.0
7.0,16.0,8.0,20.0,2052.35,1.0
5.0,15.0,7.0,16.0,627.2156862745097,2.0
9.0,0.0,10.0,6.0,272.0843137254902,4.0
9.0,6.0,10.0,14.0,258.56323529411765,4.0
9.0,14.0,10.0,20.0,349.8287581699346,4.0
8.0,8.0,9.0,12.0,78.67440087145971,4.0
1.0,4.0,2.0,6.0,92.73725490196077,4.0
1.0,6.0,2.0,12.0,256.70588235294116,4.0
1.0,12.0,2.0,15.0,52.72679738562092,4.0
2.0,13.0,3.0,15.0,150.09869281045752,4.0
3.0,14.0,5.0,15.0,11.149019607843137,4.0
1.0,15.0,2.0,20.0,44.422745098039215,4.0
3.0,15.0,5.0,16.0,315.68039215686275,4.0
2.0,15.0,3.0,16.0,559.407843137255,4.0
2.0,3.0,3.0,5.0,185.1529411764706,4.0
0.0,0.0,1.0,6.0,0.0,5.0
0.0,6.0,1.0,14.0,0.0,5.0
0.0,14.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,4.0,5.08235294117647,5.0
5.0,14.0,6.0,15.0,1.6941176470588235,5.0
