l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,0.0,7.0,4.0,2095.2595588235295,1.0
2.0,4.0,3.0,5.0,1958.156862745098,1.0
5.0,5.0,7.0,6.0,670.3392156862743,1.0
7.0,5.0,8.0,6.0,996.1333333333334,1.0
5.0,6.0,7.0,12.0,2001.253921568628,1.0
7.0,6.0,8.0,12.0,2030.8071895424841,1.0
5.0,12.0,7.0,14.0,2195.3196078431374,1.0
7.0,12.0,8.0,14.0,2019.9352941176473,1.0
3.0,17.0,7.0,20.0,1991.2954248366013,1.0
7.0,17.0,8.0,20.0,1842.9294117647062,1.0
2.0,0.0,3.0,4.0,1260.9039215686275,2.0
8.0,1.0,9.0,7.0,998.4555555555555,2.0
8.0,0.0,9.0,1.0,942.9960784313727,2.0
8.0,7.0,9.0,13.0,773.0078431372549,2.0
8.0,13.0,9.0,19.0,1037.2392156862745,2.0
8.0,19.0,9.0,20.0,1006.3372549019607,2.0
1.0,2.0,2.0,6.0,687.4019607843138,2.0
7.0,0.0,8.0,5.0,1531.8941176470587,2.0
3.0,4.0,5.0,8.0,1158.4759803921568,2.0
3.0,8.0,5.0,12.0,1727.3014705882351,2.0
3.0,12.0,5.0,16.0,1833.3926470588235,2.0
3.0,16.0,5.0,17.0,966.6098039215684,2.0
5.0,4.0,7.0,5.0,1253.6588235294114,2.0
2.0,5.0,3.0,9.0,953.3833333333334,2.0
2.0,9.0,3.0,15.0,1038.5359477124184,2.0
2.0,15.0,3.0,20.0,821.8682352941178,2.0
5.0,14.0,7.0,17.0,1628.5241830065356,2.0
7.0,14.0,8.0,17.0,1927.075816993464,2.0
9.0,0.0,10.0,6.0,269.5849673202614,4.0
9.0,6.0,10.0,14.0,279.4661764705882,4.0
9.0,14.0,10.0,20.0,258.3339869281046,4.0
1.0,6.0,2.0,10.0,45.74019607843137,4.0
1.0,10.0,2.0,16.0,118.77581699346408,4.0
1.0,16.0,2.0,20.0,421.6009803921568,4.0
-0.0,16.0,1.0,20.0,116.74313725490197,4.0
1.0,0.0,2.0,2.0,255.45686274509805,4.0
-0.0,1.0,1.0,6.0,117.65882352941178,4.0
0.0,6.0,1.0,7.0,0.0,5.0
0.0,7.0,1.0,15.0,0.0,5.0
0.0,15.0,1.0,16.0,1.376470588235294,5.0
0.0,0.0,1.0,1.0,10.16470588235294,5.0
