l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
6.0,0.0,7.0,1.0,2046.850980392157,1.0
2.0,7.0,3.0,11.0,1392.6235294117648,1.0
3.0,7.0,7.0,11.0,2202.553921568628,1.0
7.0,7.0,8.0,11.0,1751.6892156862743,1.0
2.0,3.0,3.0,7.0,1226.9754901960785,1.0
3.0,3.0,7.0,7.0,2420.7843137254904,1.0
7.0,3.0,8.0,7.0,2017.3401960784313,1.0
3.0,12.0,7.0,16.0,2343.5399509803924,1.0
7.0,12.0,8.0,16.0,2086.795098039216,1.0
3.0,16.0,7.0,18.0,2197.79705882353,1.0
7.0,16.0,8.0,18.0,2285.841176470588,1.0
3.0,19.0,7.0,20.0,2100.7313725490194,1.0
8.0,7.0,9.0,12.0,600.2156862745097,2.0
2.0,12.0,3.0,18.0,1111.964705882353,2.0
1.0,11.0,2.0,12.0,649.7294117647059,2.0
2.0,11.0,6.0,12.0,1735.7039215686277,2.0
6.0,11.0,8.0,12.0,1766.1019607843134,2.0
8.0,14.0,9.0,20.0,728.7699346405229,2.0
3.0,18.0,7.0,19.0,1301.1470588235293,2.0
7.0,18.0,8.0,20.0,1942.4392156862743,2.0
3.0,0.0,6.0,1.0,1588.5581699346405,2.0
8.0,0.0,9.0,2.0,788.2588235294118,2.0
2.0,0.0,3.0,3.0,488.9281045751633,4.0
3.0,0.0,7.0,3.0,983.6137254901961,4.0
7.0,0.0,8.0,3.0,1744.6039215686276,4.0
8.0,2.0,9.0,7.0,47.08688453159042,4.0
1.0,5.0,2.0,11.0,263.58039215686273,4.0
1.0,3.0,2.0,5.0,95.8843137254902,4.0
1.0,12.0,2.0,17.0,71.36705882352942,4.0
8.0,12.0,9.0,14.0,36.68540305010893,4.0
0.0,0.0,1.0,6.0,0.0,5.0
0.0,6.0,1.0,14.0,0.09411764705882353,5.0
0.0,14.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,3.0,5.08235294117647,5.0
1.0,17.0,2.0,20.0,5.08235294117647,5.0
2.0,18.0,3.0,20.0,3.388235294117647,5.0
9.0,0.0,10.0,6.0,20.832679738562092,5.0
9.0,6.0,10.0,14.0,11.245098039215687,5.0
9.0,14.0,10.0,20.0,57.09411764705882,5.0
