l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
4.0,8.0,6.0,9.0,2549.309803921569,1.0
3.0,8.0,4.0,9.0,2556.2705882352943,1.0
4.0,9.0,6.0,11.0,2539.664705882353,1.0
3.0,9.0,4.0,11.0,2570.986274509804,1.0
4.0,11.0,6.0,12.0,2555.8215686274507,1.0
3.0,11.0,4.0,12.0,2563.1725490196077,1.0
2.0,6.0,3.0,8.0,1618.6,2.0
2.0,8.0,3.0,12.0,1647.4205882352942,2.0
2.0,12.0,3.0,15.0,1663.7607843137255,2.0
3.0,6.0,4.0,8.0,1320.813725490196,2.0
4.0,7.0,6.0,8.0,1983.8372549019612,2.0
6.0,7.0,8.0,8.0,1965.145098039216,2.0
6.0,8.0,8.0,12.0,1987.2617647058826,2.0
6.0,12.0,8.0,14.0,1814.1215686274516,2.0
4.0,12.0,6.0,14.0,1839.985294117647,2.0
3.0,12.0,4.0,14.0,1979.0019607843133,2.0
3.0,14.0,4.0,16.0,2151.03137254902,1.0
4.0,14.0,6.0,16.0,2242.7960784313727,1.0
6.0,14.0,8.0,16.0,2207.889215686275,1.0
3.0,18.0,4.0,20.0,2448.6431372549027,1.0
4.0,18.0,6.0,20.0,2554.8901960784315,1.0
6.0,18.0,7.0,20.0,2546.3529411764707,1.0
3.0,16.0,4.0,18.0,2055.7960784313727,2.0
4.0,16.0,6.0,18.0,2219.536274509804,2.0
6.0,16.0,7.0,18.0,2379.158823529412,2.0
2.0,0.0,3.0,2.0,889.278431372549,2.0
3.0,1.0,4.0,3.0,2037.8392156862747,1.0
4.0,1.0,6.0,3.0,2264.933333333333,1.0
6.0,1.0,7.0,3.0,2415.4705882352937,1.0
3.0,0.0,4.0,1.0,2167.16862745098,1.0
4.0,0.0,6.0,1.0,2297.752941176471,1.0
6.0,0.0,7.0,1.0,2418.4666666666667,1.0
7.0,0.0,9.0,4.0,1254.635294117647,2.0
6.0,3.0,7.0,4.0,452.57254901960783,2.0
2.0,15.0,3.0,19.0,1241.7960784313725,2.0
2.0,19.0,3.0,20.0,945.270588235294,2.0
4.0,6.0,5.0,7.0,377.26274509803915,4.0
5.0,6.0,7.0,7.0,349.0705882352941,4.0
7.0,6.0,8.0,7.0,425.078431372549,4.0
8.0,7.0,9.0,11.0,284.8656862745098,4.0
8.0,6.0,9.0,7.0,123.21176470588236,4.0
8.0,11.0,9.0,15.0,237.05,4.0
8.0,15.0,9.0,19.0,420.9529411764706,4.0
8.0,19.0,9.0,20.0,570.4509803921569,4.0
7.0,16.0,8.0,20.0,1740.5656862745095,4.0
1.0,3.0,2.0,4.0,19.60980392156863,4.0
2.0,4.0,3.0,6.0,72.79281045751635,4.0
0.0,4.0,2.0,8.0,612.5004901960783,4.0
0.0,8.0,2.0,12.0,310.79558823529413,4.0
0.0,12.0,2.0,16.0,443.80980392156863,4.0
0.0,0.0,1.0,4.0,7.590196078431372,5.0
9.0,4.0,10.0,8.0,0.0,5.0
9.0,0.0,10.0,4.0,0.0,5.0
9.0,8.0,10.0,12.0,0.0,5.0
9.0,12.0,10.0,16.0,0.0,5.0
9.0,16.0,10.0,20.0,0.0,5.0
1.0,0.0,2.0,3.0,5.08235294117647,5.0
2.0,0.0,3.0,4.0,138.31960784313722,5.0
3.0,2.0,5.0,6.0,33.47401960784314,5.0
5.0,2.0,7.0,6.0,34.45588235294117,5.0
7.0,2.0,9.0,6.0,0.0,5.0
3.0,0.0,5.0,2.0,0.0,5.0
5.0,0.0,7.0,2.0,0.0,5.0
7.0,0.0,9.0,2.0,0.0,5.0
0.0,16.0,2.0,20.0,28.125980392156862,5.0
