l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,0.0,3.0,4.0,590.5176470588235,2.0
3.0,0.0,7.0,4.0,2220.287254901961,1.0
7.0,0.0,8.0,4.0,2104.0049019607845,1.0
8.0,1.0,9.0,7.0,1282.6169934640525,2.0
8.0,0.0,9.0,1.0,1261.9254901960785,2.0
8.0,7.0,9.0,13.0,995.8104575163401,2.0
8.0,13.0,9.0,19.0,1167.3019607843135,2.0
8.0,19.0,9.0,20.0,1140.0392156862745,2.0
9.0,5.0,10.0,8.0,447.52810457516335,2.0
3.0,18.0,5.0,20.0,1365.9852941176468,2.0
2.0,18.0,3.0,20.0,535.5509803921568,2.0
1.0,13.0,2.0,16.0,720.9869281045752,2.0
1.0,7.0,2.0,10.0,646.5176470588236,2.0
2.0,7.0,3.0,8.0,1109.9529411764706,2.0
2.0,8.0,3.0,14.0,1274.0549019607845,2.0
2.0,14.0,3.0,16.0,956.8019607843137,2.0
3.0,6.0,4.0,8.0,871.3058823529412,2.0
3.0,8.0,4.0,14.0,1670.5346405228754,2.0
3.0,14.0,4.0,16.0,1252.5411764705882,2.0
5.0,4.0,7.0,9.0,1454.1545098039214,2.0
7.0,4.0,8.0,9.0,1744.7019607843133,2.0
5.0,9.0,7.0,15.0,2261.9957516339873,2.0
7.0,9.0,8.0,15.0,1581.3810457516336,2.0
5.0,15.0,7.0,20.0,1382.4407843137255,2.0
7.0,15.0,8.0,20.0,1830.543529411765,2.0
4.0,4.0,5.0,8.0,1045.570588235294,2.0
4.0,8.0,5.0,9.0,2133.8392156862747,1.0
4.0,9.0,5.0,13.0,2093.0245098039222,1.0
4.0,13.0,5.0,15.0,1898.9176470588238,1.0
4.0,15.0,5.0,18.0,187.9030065359477,4.0
2.0,16.0,4.0,18.0,566.7764705882353,4.0
9.0,8.0,10.0,16.0,267.44019607843137,4.0
9.0,16.0,10.0,20.0,222.61862745098043,4.0
2.0,4.0,4.0,6.0,470.0843137254903,4.0
1.0,6.0,3.0,7.0,272.77647058823527,4.0
9.0,0.0,10.0,5.0,31.53050980392157,4.0
1.0,10.0,2.0,13.0,293.20588235294116,4.0
0.0,2.0,1.0,10.0,9.240686274509804,5.0
0.0,0.0,1.0,2.0,0.0,5.0
1.0,0.0,2.0,6.0,0.7633986928104575,5.0
0.0,10.0,1.0,18.0,29.742647058823533,5.0
0.0,18.0,1.0,20.0,0.0,5.0
1.0,16.0,2.0,20.0,5.08235294117647,5.0
