l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,5.0,4.0,7.0,1855.843137254902,1.0
4.0,5.0,6.0,7.0,2564.486274509804,1.0
6.0,5.0,7.0,7.0,2530.478431372549,1.0
3.0,3.0,4.0,5.0,1691.0470588235294,1.0
4.0,3.0,6.0,5.0,2322.5147058823527,1.0
6.0,3.0,7.0,5.0,2423.809803921569,1.0
7.0,7.0,8.0,11.0,1647.6519607843145,2.0
7.0,3.0,8.0,7.0,2275.309803921569,2.0
7.0,0.0,8.0,3.0,1295.0614379084966,2.0
8.0,8.0,9.0,12.0,1018.1980392156862,2.0
8.0,4.0,9.0,8.0,1076.8735294117646,2.0
8.0,0.0,9.0,4.0,1005.0490196078433,2.0
3.0,7.0,4.0,9.0,987.4784313725489,2.0
4.0,7.0,6.0,9.0,1636.8980392156861,2.0
6.0,7.0,7.0,9.0,2010.8392156862747,2.0
4.0,2.0,6.0,3.0,1246.6156862745095,2.0
3.0,2.0,4.0,3.0,769.6274509803923,2.0
6.0,1.0,7.0,3.0,1303.3941176470587,2.0
2.0,6.0,3.0,10.0,376.586274509804,4.0
2.0,2.0,3.0,6.0,549.5323529411763,4.0
2.0,1.0,3.0,2.0,212.42745098039214,4.0
4.0,1.0,6.0,2.0,597.0215686274511,4.0
3.0,1.0,4.0,2.0,424.6235294117647,4.0
3.0,9.0,4.0,11.0,221.478431372549,4.0
4.0,9.0,6.0,11.0,355.85686274509806,4.0
6.0,9.0,7.0,11.0,632.9039215686274,4.0
9.0,7.0,10.0,11.0,87.94411764705882,4.0
9.0,3.0,10.0,7.0,159.28333333333333,4.0
9.0,1.0,10.0,3.0,63.33333333333334,4.0
0.0,4.0,2.0,8.0,0.0,5.0
0.0,0.0,2.0,4.0,0.0,5.0
0.0,8.0,2.0,12.0,0.0,5.0
0.0,12.0,2.0,16.0,0.0,5.0
0.0,16.0,2.0,20.0,0.0,5.0
2.0,0.0,3.0,1.0,0.0,5.0
3.0,0.0,5.0,1.0,0.0,5.0
5.0,0.0,7.0,1.0,9.839215686274509,5.0
2.0,10.0,3.0,14.0,0.2980392156862745,5.0
2.0,14.0,3.0,18.0,0.0,5.0
2.0,18.0,3.0,20.0,0.0,5.0
3.0,11.0,4.0,13.0,0.0,5.0
4.0,11.0,6.0,13.0,0.0,5.0
6.0,11.0,8.0,13.0,16.665686274509806,5.0
3.0,13.0,4.0,15.0,0.0,5.0
4.0,13.0,6.0,15.0,0.0,5.0
6.0,13.0,8.0,15.0,0.0,5.0
3.0,15.0,4.0,17.0,0.0,5.0
4.0,15.0,6.0,17.0,0.0,5.0
6.0,15.0,8.0,17.0,0.0,5.0
3.0,17.0,4.0,19.0,0.0,5.0
4.0,17.0,6.0,19.0,0.0,5.0
6.0,17.0,8.0,19.0,0.0,5.0
3.0,19.0,4.0,20.0,0.0,5.0
4.0,19.0,6.0,20.0,0.0,5.0
6.0,19.0,8.0,20.0,0.0,5.0
8.0,12.0,9.0,16.0,0.24705882352941175,5.0
8.0,16.0,9.0,20.0,3.7382352941176467,5.0
9.0,11.0,10.0,15.0,0.017647058823529408,5.0
9.0,15.0,10.0,19.0,0.0,5.0
9.0,19.0,10.0,20.0,0.0,5.0
9.0,0.0,10.0,1.0,1.016470588235294,5.0
