l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
4.0,14.0,5.0,16.0,1187.6176470588236,2.0
5.0,14.0,7.0,16.0,2040.3362745098043,1.0
2.0,5.0,3.0,11.0,1459.033333333333,1.0
2.0,2.0,3.0,5.0,1732.81045751634,1.0
3.0,8.0,7.0,12.0,2275.094117647059,1.0
7.0,8.0,8.0,12.0,1897.0872549019607,1.0
3.0,4.0,7.0,8.0,2374.992892156863,1.0
7.0,4.0,8.0,8.0,2007.0578431372548,1.0
3.0,2.0,7.0,4.0,1792.9946078431376,1.0
7.0,2.0,8.0,4.0,1241.88431372549,1.0
8.0,10.0,9.0,14.0,953.1911764705884,2.0
8.0,17.0,9.0,20.0,1340.321568627451,2.0
5.0,16.0,6.0,17.0,1225.7058823529412,2.0
6.0,16.0,7.0,18.0,977.5745098039216,2.0
7.0,14.0,8.0,20.0,1416.826797385621,2.0
4.0,12.0,5.0,13.0,1504.4509803921567,2.0
5.0,12.0,7.0,14.0,1854.5049019607845,2.0
7.0,12.0,8.0,14.0,2006.4568627450979,2.0
1.0,2.0,2.0,5.0,163.2156862745098,4.0
1.0,5.0,2.0,11.0,476.27777777777777,4.0
1.0,11.0,2.0,15.0,657.3539215686274,4.0
2.0,11.0,3.0,17.0,1087.0052287581698,4.0
2.0,17.0,3.0,18.0,164.47058823529414,4.0
3.0,12.0,4.0,18.0,1015.5535947712417,4.0
4.0,13.0,5.0,14.0,173.7529411764706,4.0
4.0,16.0,5.0,18.0,138.3764705882353,4.0
5.0,17.0,6.0,18.0,18.884967320261442,4.0
-0.0,12.0,1.0,14.0,138.63725490196077,4.0
9.0,10.0,10.0,18.0,472.2142156862745,4.0
9.0,18.0,10.0,20.0,680.0431372549019,4.0
8.0,14.0,9.0,17.0,125.50137981118372,4.0
8.0,4.0,9.0,10.0,668.8490196078433,4.0
8.0,3.0,9.0,4.0,83.14901960784314,4.0
7.0,0.0,8.0,1.0,33.443627450980394,4.0
9.0,0.0,10.0,4.0,65.2921568627451,4.0
8.0,0.0,9.0,3.0,63.1115468409586,4.0
9.0,9.0,10.0,10.0,24.864705882352943,4.0
0.0,4.0,1.0,12.0,94.96764705882352,5.0
0.0,0.0,1.0,4.0,0.0,5.0
1.0,0.0,2.0,2.0,0.0,5.0
2.0,0.0,6.0,2.0,0.20980392156862746,5.0
6.0,0.0,7.0,2.0,0.0,5.0
7.0,1.0,8.0,2.0,1.2705882352941176,5.0
-0.0,14.0,1.0,20.0,10.16470588235294,5.0
1.0,15.0,2.0,20.0,5.08235294117647,5.0
2.0,18.0,6.0,20.0,0.0,5.0
6.0,18.0,7.0,20.0,0.0,5.0
9.0,4.0,10.0,9.0,1.016470588235294,5.0
