l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,7.0,4.0,9.0,2281.752941176471,1.0
4.0,7.0,7.0,13.0,2432.006535947712,1.0
7.0,5.0,8.0,6.0,1247.756862745098,2.0
7.0,6.0,8.0,18.0,1407.7964052287582,2.0
7.0,18.0,8.0,19.0,846.9921568627451,2.0
8.0,16.0,9.0,20.0,1157.2627450980392,2.0
1.0,5.0,2.0,8.0,374.6039215686274,2.0
8.0,0.0,9.0,2.0,499.8039215686274,2.0
2.0,0.0,8.0,5.0,2074.682483660131,1.0
6.0,5.0,7.0,7.0,2147.958069381599,2.0
2.0,5.0,3.0,9.0,562.018954248366,4.0
3.0,5.0,6.0,7.0,776.2117647058823,4.0
4.0,13.0,7.0,17.0,601.0820728291318,4.0
1.0,12.0,2.0,17.0,181.82156862745097,4.0
1.0,10.0,2.0,11.0,165.59411764705882,4.0
2.0,9.0,4.0,17.0,771.7600490196079,4.0
1.0,8.0,2.0,9.0,144.90392156862742,4.0
2.0,19.0,8.0,20.0,1071.3986928104575,4.0
0.0,0.0,1.0,3.0,0.0,5.0
0.0,3.0,1.0,17.0,0.0,5.0
0.0,17.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,5.0,5.08235294117647,5.0
1.0,9.0,2.0,10.0,5.08235294117647,5.0
1.0,11.0,2.0,12.0,5.08235294117647,5.0
1.0,17.0,2.0,20.0,5.08235294117647,5.0
2.0,17.0,7.0,19.0,7.260504201680673,5.0
9.0,0.0,10.0,3.0,239.34117647058827,5.0
9.0,3.0,10.0,17.0,234.15434173669468,5.0
9.0,17.0,10.0,20.0,465.1045751633988,5.0
8.0,2.0,9.0,3.0,312.6745098039215,5.0
8.0,3.0,9.0,15.0,538.2493464052286,5.0
8.0,15.0,9.0,16.0,655.4117647058823,5.0
