l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
1.0,12.0,2.0,13.0,422.07843137254906,2.0
4.0,3.0,7.0,8.0,2377.0347712418306,1.0
2.0,11.0,8.0,14.0,1746.0949891067535,1.0
1.0,0.0,2.0,10.0,782.1937254901961,2.0
4.0,0.0,5.0,3.0,1186.0509803921566,2.0
5.0,2.0,7.0,3.0,1408.3450980392154,2.0
7.0,2.0,8.0,11.0,983.0239651416124,2.0
8.0,9.0,9.0,14.0,591.9262745098039,2.0
5.0,0.0,8.0,1.0,846.316339869281,2.0
2.0,1.0,4.0,11.0,1962.8439215686278,2.0
2.0,0.0,4.0,1.0,1925.5549019607847,2.0
4.0,8.0,7.0,11.0,1581.8666666666666,2.0
2.0,15.0,8.0,18.0,2196.255991285403,1.0
1.0,14.0,2.0,20.0,528.0967320261437,2.0
2.0,14.0,4.0,15.0,242.6529411764706,2.0
2.0,18.0,8.0,20.0,1364.0081699346406,2.0
8.0,0.0,9.0,9.0,65.92379569111596,4.0
9.0,0.0,10.0,3.0,375.2143790849673,4.0
9.0,3.0,10.0,17.0,226.6929971988796,4.0
9.0,17.0,10.0,20.0,481.0078431372549,4.0
8.0,17.0,9.0,20.0,60.044880174291926,4.0
5.0,1.0,8.0,2.0,243.7338235294117,4.0
0.0,0.0,1.0,9.0,224.88583877995643,4.0
1.0,10.0,2.0,12.0,305.36176470588236,4.0
-0.0,18.0,1.0,20.0,345.035294117647,4.0
-0.0,9.0,1.0,18.0,10.16470588235294,5.0
1.0,13.0,2.0,14.0,5.08235294117647,5.0
4.0,14.0,8.0,15.0,57.41666666666667,5.0
8.0,14.0,9.0,17.0,1.1294117647058823,5.0
