l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,1.0,8.0,4.0,1804.761873638344,1.0
4.0,7.0,7.0,11.0,2424.239869281046,1.0
1.0,3.0,2.0,9.0,500.8385620915032,2.0
2.0,4.0,4.0,12.0,2138.056862745099,2.0
4.0,4.0,6.0,7.0,1820.0934640522878,2.0
6.0,5.0,7.0,7.0,2005.9470588235295,2.0
7.0,5.0,8.0,12.0,1071.6280112044817,2.0
3.0,12.0,7.0,13.0,1763.7745098039218,2.0
4.0,11.0,7.0,12.0,2324.186928104576,2.0
2.0,16.0,8.0,20.0,2349.1202614379085,1.0
2.0,13.0,6.0,16.0,1716.4254901960785,2.0
6.0,15.0,8.0,16.0,1346.127450980392,2.0
1.0,12.0,3.0,13.0,1467.9627450980392,2.0
1.0,13.0,2.0,14.0,1467.9627450980392,2.0
8.0,10.0,9.0,12.0,50.93398692810458,4.0
6.0,13.0,7.0,15.0,130.6644257703081,4.0
7.0,12.0,8.0,15.0,105.202614379085,4.0
8.0,12.0,10.0,16.0,106.98774509803921,4.0
9.0,1.0,10.0,6.0,37.73325490196079,4.0
6.0,4.0,8.0,5.0,228.39754901960785,4.0
8.0,2.0,9.0,8.0,75.54916485112564,4.0
1.0,0.0,7.0,1.0,1179.7346405228755,4.0
7.0,0.0,8.0,1.0,519.7450980392157,4.0
1.0,14.0,2.0,20.0,186.46372549019608,4.0
1.0,9.0,2.0,12.0,329.54117647058825,4.0
0.0,0.0,1.0,3.0,0.0,5.0
0.0,3.0,1.0,17.0,18.589915966386553,5.0
0.0,17.0,1.0,20.0,0.0,5.0
1.0,1.0,2.0,3.0,5.08235294117647,5.0
8.0,16.0,10.0,20.0,2.032941176470588,5.0
9.0,6.0,10.0,12.0,1.016470588235294,5.0
8.0,8.0,9.0,10.0,1.1294117647058823,5.0
8.0,0.0,9.0,2.0,1.1294117647058823,5.0
9.0,0.0,10.0,1.0,1.016470588235294,5.0
