l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,8.0,3.0,9.0,1919.8549019607847,2.0
3.0,8.0,7.0,9.0,2365.938235294119,2.0
7.0,8.0,8.0,9.0,1648.2470588235294,2.0
2.0,9.0,3.0,13.0,1793.6323529411764,1.0
3.0,9.0,7.0,13.0,2380.460784313725,1.0
7.0,9.0,8.0,13.0,1810.403921568628,1.0
2.0,13.0,3.0,14.0,1415.4117647058827,1.0
3.0,13.0,7.0,14.0,2255.7754901960793,1.0
7.0,13.0,8.0,14.0,2207.9098039215687,1.0
4.0,15.0,5.0,20.0,2047.0501960784313,1.0
5.0,15.0,7.0,20.0,2349.8792156862746,1.0
7.0,15.0,8.0,20.0,2081.374117647059,1.0
7.0,6.0,8.0,8.0,1627.3627450980387,1.0
2.0,14.0,4.0,20.0,1594.606862745098,2.0
4.0,14.0,5.0,15.0,2072.937254901961,2.0
5.0,14.0,7.0,15.0,2119.752941176471,2.0
7.0,14.0,8.0,15.0,1968.580392156863,2.0
2.0,0.0,3.0,4.0,844.3990196078431,2.0
8.0,2.0,9.0,5.0,746.1777777777777,2.0
3.0,1.0,5.0,5.0,2052.9117647058824,1.0
3.0,0.0,5.0,1.0,2116.5764705882348,1.0
5.0,0.0,7.0,6.0,2108.1071895424834,1.0
7.0,0.0,8.0,6.0,2155.5006535947714,1.0
3.0,5.0,5.0,6.0,1488.8176470588235,1.0
2.0,5.0,3.0,6.0,1307.886274509804,1.0
2.0,6.0,6.0,8.0,2338.5485294117652,1.0
6.0,6.0,7.0,8.0,2374.333333333333,1.0
0.0,3.0,1.0,6.0,441.2483660130719,4.0
0.0,6.0,1.0,14.0,233.61666666666667,4.0
0.0,14.0,1.0,18.0,419.586274509804,4.0
1.0,4.0,2.0,9.0,531.6172549019608,4.0
1.0,9.0,2.0,15.0,587.2222222222222,4.0
1.0,15.0,2.0,20.0,625.4376470588235,4.0
2.0,4.0,3.0,5.0,146.61699346405229,4.0
8.0,5.0,9.0,9.0,201.60196078431375,4.0
8.0,9.0,9.0,15.0,566.4882352941178,4.0
8.0,15.0,9.0,20.0,732.9113725490196,4.0
9.0,12.0,10.0,19.0,37.454173669467785,4.0
8.0,0.0,9.0,2.0,87.61045751633984,4.0
9.0,1.0,10.0,3.0,35.44901960784314,4.0
9.0,4.0,10.0,12.0,29.734803921568627,5.0
9.0,3.0,10.0,4.0,82.9450980392157,5.0
0.0,0.0,1.0,3.0,10.16470588235294,5.0
1.0,0.0,2.0,4.0,5.08235294117647,5.0
-0.0,18.0,1.0,20.0,10.16470588235294,5.0
9.0,19.0,10.0,20.0,1.016470588235294,5.0
9.0,0.0,10.0,1.0,1.016470588235294,5.0
