l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
8.0,15.0,9.0,18.0,378.797385620915,2.0
2.0,14.0,3.0,18.0,1023.686274509804,1.0
3.0,14.0,7.0,18.0,2130.295343137255,1.0
7.0,14.0,8.0,18.0,2228.822549019608,1.0
1.0,1.0,3.0,6.0,1478.5976470588234,2.0
3.0,3.0,4.0,6.0,1924.912418300654,2.0
4.0,4.0,5.0,6.0,1863.756862745098,2.0
5.0,5.0,6.0,6.0,1882.9058823529413,2.0
6.0,6.0,7.0,7.0,1264.0745098039215,2.0
6.0,7.0,7.0,13.0,2127.1640522875823,2.0
6.0,13.0,7.0,14.0,2029.686274509804,2.0
7.0,7.0,8.0,13.0,1458.2346405228755,2.0
7.0,13.0,8.0,14.0,1665.8549019607847,2.0
1.0,12.0,2.0,14.0,569.9803921568628,2.0
2.0,6.0,6.0,8.0,2257.2647058823527,2.0
2.0,8.0,6.0,12.0,2285.666421568628,2.0
2.0,12.0,6.0,14.0,2110.4465686274507,2.0
7.0,18.0,8.0,20.0,1532.588235294117,1.0
2.0,0.0,3.0,1.0,1912.850980392157,1.0
3.0,0.0,7.0,1.0,2560.8117647058825,1.0
7.0,0.0,8.0,1.0,1516.023529411765,1.0
2.0,18.0,3.0,20.0,1448.8666666666668,2.0
3.0,18.0,7.0,20.0,2418.362254901961,1.0
3.0,1.0,7.0,2.0,1707.080392156863,2.0
7.0,1.0,8.0,2.0,1134.894117647059,2.0
8.0,0.0,9.0,3.0,17.556281771968045,4.0
8.0,4.0,9.0,6.0,35.215686274509814,4.0
8.0,6.0,9.0,12.0,68.86470588235295,4.0
8.0,12.0,9.0,15.0,119.9764705882353,4.0
4.0,3.0,5.0,4.0,191.82980392156864,4.0
7.0,3.0,8.0,7.0,58.54509803921571,4.0
3.0,2.0,7.0,3.0,916.3862745098039,4.0
7.0,2.0,8.0,3.0,487.82745098039214,4.0
5.0,3.0,6.0,5.0,142.59444444444443,4.0
6.0,3.0,7.0,6.0,83.77086834733893,4.0
0.0,3.0,1.0,11.0,270.15931372549016,4.0
0.0,0.0,1.0,3.0,288.1359477124184,4.0
1.0,0.0,2.0,1.0,206.5921568627451,4.0
1.0,6.0,2.0,12.0,517.9967320261438,4.0
0.0,12.0,1.0,20.0,265.7024509803921,4.0
1.0,14.0,2.0,16.0,161.39509803921567,4.0
9.0,0.0,10.0,6.0,0.0,5.0
9.0,6.0,10.0,14.0,0.0,5.0
9.0,14.0,10.0,20.0,0.0,5.0
8.0,18.0,9.0,20.0,1.1294117647058823,5.0
8.0,3.0,9.0,4.0,1.1294117647058823,5.0
1.0,16.0,2.0,20.0,5.08235294117647,5.0
-0.0,11.0,1.0,12.0,10.16470588235294,5.0
